Time,Theta_SW,Theta_H,Theta_A,Theta_S,K_H,K_A,B_H,B_A
28.98,-0.689006644,-0.648541009,-0.761179716,-0.689141843,0.5,0.5,0.1,0.1
28.982,-0.689343187,-0.65006207,-0.759881113,-0.68947133,0.5,0.5,0.1,0.1
28.984,-0.689676973,-0.651580531,-0.758579469,-0.68979806,0.5,0.5,0.1,0.1
28.986,-0.690007999,-0.653096386,-0.757274792,-0.69012203,0.5,0.5,0.1,0.1
28.988,-0.690336266,-0.654609628,-0.755967086,-0.69044324,0.5,0.5,0.1,0.1
28.99,-0.690661771,-0.656120252,-0.754656355,-0.690761688,0.5,0.5,0.1,0.1
28.992,-0.690984514,-0.657628252,-0.753342606,-0.691077372,0.5,0.5,0.1,0.1
28.994,-0.691304493,-0.659133621,-0.752025844,-0.691390293,0.5,0.5,0.1,0.1
28.996,-0.691621707,-0.660636353,-0.750706074,-0.691700448,0.5,0.5,0.1,0.1
28.998,-0.691936154,-0.662136443,-0.7493833,-0.692007836,0.5,0.5,0.1,0.1
29,-0.692247833,-0.663633884,-0.74805753,-0.692312457,0.5,0.5,0.1,0.1
29.002,-0.692556743,-0.665128671,-0.746728767,-0.692614307,0.5,0.5,0.1,0.1
29.004,-0.692862883,-0.666620797,-0.745397017,-0.692913388,0.5,0.5,0.1,0.1
29.006,-0.693166252,-0.668110257,-0.744062285,-0.693209697,0.5,0.5,0.1,0.1
29.008,-0.693466848,-0.669597044,-0.742724578,-0.693503233,0.5,0.5,0.1,0.1
29.01,-0.69376467,-0.671081153,-0.741383899,-0.693793995,0.5,0.5,0.1,0.1
29.012,-0.694059717,-0.672562578,-0.740040255,-0.694081982,0.5,0.5,0.1,0.1
29.014,-0.694351988,-0.674041312,-0.73869365,-0.694367192,0.5,0.5,0.1,0.1
29.016,-0.694641482,-0.675517351,-0.737344091,-0.694649625,0.5,0.5,0.1,0.1
29.018,-0.694928197,-0.676990687,-0.735991583,-0.69492928,0.5,0.5,0.1,0.1
29.02,-0.695212132,-0.678461315,-0.73463613,-0.695206154,0.5,0.5,0.1,0.1
29.022,-0.695493286,-0.679929229,-0.733277739,-0.695480248,0.5,0.5,0.1,0.1
29.024,-0.695771658,-0.681394424,-0.731916415,-0.69575156,0.5,0.5,0.1,0.1
29.026,-0.696047248,-0.682856893,-0.730552163,-0.696020089,0.5,0.5,0.1,0.1
29.028,-0.696320053,-0.684316631,-0.729184989,-0.696285834,0.5,0.5,0.1,0.1
29.03,-0.696590073,-0.685773631,-0.727814899,-0.696548794,0.5,0.5,0.1,0.1
29.032,-0.696857306,-0.687227888,-0.726441897,-0.696808967,0.5,0.5,0.1,0.1
29.034,-0.697121752,-0.688679397,-0.725065989,-0.697066354,0.5,0.5,0.1,0.1
29.036,-0.69738341,-0.69012815,-0.723687181,-0.697320952,0.5,0.5,0.1,0.1
29.038,-0.697642278,-0.691574144,-0.722305478,-0.69757276,0.5,0.5,0.1,0.1
29.04,-0.697898355,-0.69301737,-0.720920886,-0.697821779,0.5,0.5,0.1,0.1
29.042,-0.698151641,-0.694457825,-0.719533411,-0.698068006,0.5,0.5,0.1,0.1
29.044,-0.698402134,-0.695895502,-0.718143057,-0.698311441,0.5,0.5,0.1,0.1
29.046,-0.698649834,-0.697330396,-0.71674983,-0.698552083,0.5,0.5,0.1,0.1
29.048,-0.698894739,-0.6987625,-0.715353737,-0.69878993,0.5,0.5,0.1,0.1
29.05,-0.699136848,-0.700191809,-0.713954782,-0.699024982,0.5,0.5,0.1,0.1
29.052,-0.699376161,-0.701618317,-0.712552972,-0.699257239,0.5,0.5,0.1,0.1
29.054,-0.699612676,-0.703042019,-0.711148311,-0.699486698,0.5,0.5,0.1,0.1
29.056,-0.699846393,-0.704462908,-0.709740806,-0.699713359,0.5,0.5,0.1,0.1
29.058,-0.700077311,-0.70588098,-0.708330461,-0.699937221,0.5,0.5,0.1,0.1
29.06,-0.700305428,-0.707296228,-0.706917284,-0.700158284,0.5,0.5,0.1,0.1
29.062,-0.700530744,-0.708708647,-0.705501278,-0.700376546,0.5,0.5,0.1,0.1
29.064,-0.700753258,-0.710118231,-0.704082451,-0.700592007,0.5,0.5,0.1,0.1
29.066,-0.700972969,-0.711524975,-0.702660807,-0.700804665,0.5,0.5,0.1,0.1
29.068,-0.701189876,-0.712928873,-0.701236353,-0.70101452,0.5,0.5,0.1,0.1
29.07,-0.701403978,-0.714329919,-0.699809094,-0.70122157,0.5,0.5,0.1,0.1
29.072,-0.701615275,-0.715728107,-0.698379035,-0.701425816,0.5,0.5,0.1,0.1
29.074,-0.701823765,-0.717123433,-0.696946183,-0.701627257,0.5,0.5,0.1,0.1
29.076,-0.702029448,-0.71851589,-0.695510543,-0.70182589,0.5,0.5,0.1,0.1
29.078,-0.702232323,-0.719905473,-0.694072121,-0.702021717,0.5,0.5,0.1,0.1
29.08,-0.702432388,-0.721292177,-0.692630923,-0.702214735,0.5,0.5,0.1,0.1
29.082,-0.702629645,-0.722675995,-0.691186955,-0.702404945,0.5,0.5,0.1,0.1
29.084,-0.70282409,-0.724056923,-0.689740221,-0.702592345,0.5,0.5,0.1,0.1
29.086,-0.703015724,-0.725434954,-0.688290729,-0.702776934,0.5,0.5,0.1,0.1
29.088,-0.703204547,-0.726810084,-0.686838483,-0.702958713,0.5,0.5,0.1,0.1
29.09,-0.703390556,-0.728182306,-0.68538349,-0.703137679,0.5,0.5,0.1,0.1
29.092,-0.703573752,-0.729551616,-0.683925756,-0.703313833,0.5,0.5,0.1,0.1
29.094,-0.703754134,-0.730918007,-0.682465286,-0.703487174,0.5,0.5,0.1,0.1
29.096,-0.7039317,-0.732281475,-0.681002086,-0.703657701,0.5,0.5,0.1,0.1
29.098,-0.704106451,-0.733642014,-0.679536162,-0.703825413,0.5,0.5,0.1,0.1
29.1,-0.704278385,-0.734999618,-0.67806752,-0.70399031,0.5,0.5,0.1,0.1
29.102,-0.704447503,-0.736354282,-0.676596165,-0.704152391,0.5,0.5,0.1,0.1
29.104,-0.704613802,-0.737706001,-0.675122105,-0.704311655,0.5,0.5,0.1,0.1
29.106,-0.704777283,-0.739054769,-0.673645343,-0.704468102,0.5,0.5,0.1,0.1
29.108,-0.704937945,-0.74040058,-0.672165888,-0.704621731,0.5,0.5,0.1,0.1
29.11,-0.705095787,-0.741743431,-0.670683743,-0.704772542,0.5,0.5,0.1,0.1
29.112,-0.705250809,-0.743083314,-0.669198916,-0.704920534,0.5,0.5,0.1,0.1
29.114,-0.70540301,-0.744420224,-0.667711412,-0.705065706,0.5,0.5,0.1,0.1
29.116,-0.705552389,-0.745754158,-0.666221237,-0.705208057,0.5,0.5,0.1,0.1
29.118,-0.705698946,-0.747085108,-0.664728397,-0.705347588,0.5,0.5,0.1,0.1
29.12,-0.70584268,-0.748413069,-0.663232898,-0.705484298,0.5,0.5,0.1,0.1
29.122,-0.705983591,-0.749738037,-0.661734747,-0.705618185,0.5,0.5,0.1,0.1
29.124,-0.706121678,-0.751060007,-0.660233948,-0.70574925,0.5,0.5,0.1,0.1
29.126,-0.70625694,-0.752378971,-0.658730509,-0.705877492,0.5,0.5,0.1,0.1
29.128,-0.706389377,-0.753694927,-0.657224434,-0.706002911,0.5,0.5,0.1,0.1
29.13,-0.706518989,-0.755007867,-0.655715731,-0.706125506,0.5,0.5,0.1,0.1
29.132,-0.706645775,-0.756317788,-0.654204405,-0.706245276,0.5,0.5,0.1,0.1
29.134,-0.706769734,-0.757624683,-0.652690462,-0.706362221,0.5,0.5,0.1,0.1
29.136,-0.706890866,-0.758928548,-0.651173908,-0.70647634,0.5,0.5,0.1,0.1
29.138,-0.707009171,-0.760229377,-0.64965475,-0.706587634,0.5,0.5,0.1,0.1
29.14,-0.707124647,-0.761527165,-0.648132993,-0.706696101,0.5,0.5,0.1,0.1
29.142,-0.707237295,-0.762821907,-0.646608643,-0.706801742,0.5,0.5,0.1,0.1
29.144,-0.707347114,-0.764113598,-0.645081707,-0.706904555,0.5,0.5,0.1,0.1
29.146,-0.707454104,-0.765402233,-0.643552191,-0.707004541,0.5,0.5,0.1,0.1
29.148,-0.707558264,-0.766687805,-0.6420201,-0.707101699,0.5,0.5,0.1,0.1
29.15,-0.707659593,-0.767970311,-0.640485442,-0.707196028,0.5,0.5,0.1,0.1
29.152,-0.707758092,-0.769249745,-0.638948221,-0.707287529,0.5,0.5,0.1,0.1
29.154,-0.70785376,-0.770526102,-0.637408445,-0.7073762,0.5,0.5,0.1,0.1
29.156,-0.707946597,-0.771799377,-0.635866119,-0.707462042,0.5,0.5,0.1,0.1
29.158,-0.708036601,-0.773069565,-0.634321249,-0.707545054,0.5,0.5,0.1,0.1
29.16,-0.708123774,-0.774336661,-0.632773843,-0.707625236,0.5,0.5,0.1,0.1
29.162,-0.708208114,-0.775600659,-0.631223905,-0.707702587,0.5,0.5,0.1,0.1
29.164,-0.708289621,-0.776861555,-0.629671442,-0.707777108,0.5,0.5,0.1,0.1
29.166,-0.708368295,-0.778119343,-0.628116461,-0.707848797,0.5,0.5,0.1,0.1
29.168,-0.708444136,-0.779374019,-0.626558967,-0.707917655,0.5,0.5,0.1,0.1
29.17,-0.708517143,-0.780625577,-0.624998967,-0.707983682,0.5,0.5,0.1,0.1
29.172,-0.708587316,-0.781874013,-0.623436466,-0.708046876,0.5,0.5,0.1,0.1
29.174,-0.708654654,-0.783119321,-0.621871473,-0.708107239,0.5,0.5,0.1,0.1
29.176,-0.708719158,-0.784361497,-0.620303991,-0.708164768,0.5,0.5,0.1,0.1
29.178,-0.708780827,-0.785600536,-0.618734029,-0.708219466,0.5,0.5,0.1,0.1
29.18,-0.70883966,-0.786836432,-0.617161591,-0.70827133,0.5,0.5,0.1,0.1
29.182,-0.708895659,-0.78806918,-0.615586685,-0.708320361,0.5,0.5,0.1,0.1
29.184,-0.708948822,-0.789298777,-0.614009317,-0.708366559,0.5,0.5,0.1,0.1
29.186,-0.708999149,-0.790525216,-0.612429492,-0.708409924,0.5,0.5,0.1,0.1
29.188,-0.70904664,-0.791748493,-0.610847218,-0.708450454,0.5,0.5,0.1,0.1
29.19,-0.709091295,-0.792968603,-0.6092625,-0.708488151,0.5,0.5,0.1,0.1
29.192,-0.709133113,-0.794185542,-0.607675346,-0.708523015,0.5,0.5,0.1,0.1
29.194,-0.709172095,-0.795399303,-0.60608576,-0.708555044,0.5,0.5,0.1,0.1
29.196,-0.709208241,-0.796609883,-0.60449375,-0.708584238,0.5,0.5,0.1,0.1
29.198,-0.709241549,-0.797817276,-0.602899323,-0.708610599,0.5,0.5,0.1,0.1
29.2,-0.709272021,-0.799021479,-0.601302483,-0.708634125,0.5,0.5,0.1,0.1
29.202,-0.709299655,-0.800222485,-0.599703239,-0.708654816,0.5,0.5,0.1,0.1
29.204,-0.709324452,-0.80142029,-0.598101596,-0.708672673,0.5,0.5,0.1,0.1
29.206,-0.709346412,-0.80261489,-0.59649756,-0.708687695,0.5,0.5,0.1,0.1
29.208,-0.709365535,-0.803806279,-0.594891138,-0.708699883,0.5,0.5,0.1,0.1
29.21,-0.70938182,-0.804994453,-0.593282337,-0.708709235,0.5,0.5,0.1,0.1
29.212,-0.709395267,-0.806179406,-0.591671163,-0.708715753,0.5,0.5,0.1,0.1
29.214,-0.709405877,-0.807361136,-0.590057622,-0.708719436,0.5,0.5,0.1,0.1
29.216,-0.70941365,-0.808539635,-0.58844172,-0.708720284,0.5,0.5,0.1,0.1
29.218,-0.709418585,-0.809714901,-0.586823465,-0.708718297,0.5,0.5,0.1,0.1
29.22,-0.709420682,-0.810886928,-0.585202863,-0.708713475,0.5,0.5,0.1,0.1
29.222,-0.709419941,-0.812055711,-0.58357992,-0.708705819,0.5,0.5,0.1,0.1
29.224,-0.709416363,-0.813221246,-0.581954642,-0.708695327,0.5,0.5,0.1,0.1
29.226,-0.709409947,-0.814383528,-0.580327037,-0.708682001,0.5,0.5,0.1,0.1
29.228,-0.709400693,-0.815542552,-0.57869711,-0.70866584,0.5,0.5,0.1,0.1
29.23,-0.709388602,-0.816698315,-0.577064869,-0.708646845,0.5,0.5,0.1,0.1
29.232,-0.709373673,-0.81785081,-0.575430319,-0.708625015,0.5,0.5,0.1,0.1
29.234,-0.709355907,-0.819000034,-0.573793468,-0.70860035,0.5,0.5,0.1,0.1
29.236,-0.709335303,-0.820145983,-0.572154321,-0.708572851,0.5,0.5,0.1,0.1
29.238,-0.709311862,-0.82128865,-0.570512886,-0.708542518,0.5,0.5,0.1,0.1
29.24,-0.709285584,-0.822428033,-0.568869169,-0.70850935,0.5,0.5,0.1,0.1
29.242,-0.709256468,-0.823564125,-0.567223176,-0.708473349,0.5,0.5,0.1,0.1
29.244,-0.709224516,-0.824696924,-0.565574914,-0.708434513,0.5,0.5,0.1,0.1
29.246,-0.709189726,-0.825826424,-0.56392439,-0.708392844,0.5,0.5,0.1,0.1
29.248,-0.7091521,-0.82695262,-0.562271611,-0.708348341,0.5,0.5,0.1,0.1
29.25,-0.709111638,-0.828075508,-0.560616582,-0.708301005,0.5,0.5,0.1,0.1
29.252,-0.709068338,-0.829195085,-0.558959311,-0.708250836,0.5,0.5,0.1,0.1
29.254,-0.709022203,-0.830311344,-0.557299804,-0.708197833,0.5,0.5,0.1,0.1
29.256,-0.708973231,-0.831424282,-0.555638068,-0.708141998,0.5,0.5,0.1,0.1
29.258,-0.708921424,-0.832533895,-0.553974109,-0.708083331,0.5,0.5,0.1,0.1
29.26,-0.708866781,-0.833640177,-0.552307935,-0.708021831,0.5,0.5,0.1,0.1
29.262,-0.708809302,-0.834743125,-0.550639551,-0.707957498,0.5,0.5,0.1,0.1
29.264,-0.708748989,-0.835842734,-0.548968964,-0.707890334,0.5,0.5,0.1,0.1
29.266,-0.70868584,-0.836939,-0.547296182,-0.707820339,0.5,0.5,0.1,0.1
29.268,-0.708619856,-0.838031917,-0.545621211,-0.707747512,0.5,0.5,0.1,0.1
29.27,-0.708551038,-0.839121483,-0.543944057,-0.707671854,0.5,0.5,0.1,0.1
29.272,-0.708479386,-0.840207692,-0.542264727,-0.707593366,0.5,0.5,0.1,0.1
29.274,-0.7084049,-0.841290541,-0.540583228,-0.707512047,0.5,0.5,0.1,0.1
29.276,-0.70832758,-0.842370024,-0.538899567,-0.707427898,0.5,0.5,0.1,0.1
29.278,-0.708247427,-0.843446137,-0.53721375,-0.70734092,0.5,0.5,0.1,0.1
29.28,-0.708164441,-0.844518877,-0.535525785,-0.707251112,0.5,0.5,0.1,0.1
29.282,-0.708078622,-0.845588239,-0.533835677,-0.707158475,0.5,0.5,0.1,0.1
29.284,-0.707989971,-0.846654219,-0.532143434,-0.707063009,0.5,0.5,0.1,0.1
29.286,-0.707898488,-0.847716811,-0.530449062,-0.706964715,0.5,0.5,0.1,0.1
29.288,-0.707804174,-0.848776013,-0.528752569,-0.706863594,0.5,0.5,0.1,0.1
29.29,-0.707707028,-0.84983182,-0.527053961,-0.706759644,0.5,0.5,0.1,0.1
29.292,-0.707607051,-0.850884228,-0.525353244,-0.706652868,0.5,0.5,0.1,0.1
29.294,-0.707504244,-0.851933232,-0.523650426,-0.706543265,0.5,0.5,0.1,0.1
29.296,-0.707398607,-0.852978828,-0.521945513,-0.706430836,0.5,0.5,0.1,0.1
29.298,-0.70729014,-0.854021012,-0.520238513,-0.706315582,0.5,0.5,0.1,0.1
29.3,-0.707178845,-0.855059781,-0.518529431,-0.706197502,0.5,0.5,0.1,0.1
29.302,-0.70706472,-0.856095129,-0.516818276,-0.706076597,0.5,0.5,0.1,0.1
29.304,-0.706947767,-0.857127053,-0.515105053,-0.705952868,0.5,0.5,0.1,0.1
29.306,-0.706827987,-0.858155548,-0.51338977,-0.705826315,0.5,0.5,0.1,0.1
29.308,-0.706705379,-0.85918061,-0.511672433,-0.705696939,0.5,0.5,0.1,0.1
29.31,-0.706579944,-0.860202236,-0.50995305,-0.70556474,0.5,0.5,0.1,0.1
29.312,-0.706451683,-0.861220421,-0.508231627,-0.705429719,0.5,0.5,0.1,0.1
29.314,-0.706320596,-0.862235161,-0.506508171,-0.705291876,0.5,0.5,0.1,0.1
29.316,-0.706186684,-0.863246452,-0.504782688,-0.705151212,0.5,0.5,0.1,0.1
29.318,-0.706049947,-0.864254291,-0.503055187,-0.705007727,0.5,0.5,0.1,0.1
29.32,-0.705910386,-0.865258672,-0.501325673,-0.704861422,0.5,0.5,0.1,0.1
29.322,-0.705768001,-0.866259592,-0.499594155,-0.704712298,0.5,0.5,0.1,0.1
29.324,-0.705622794,-0.867257047,-0.497860637,-0.704560355,0.5,0.5,0.1,0.1
29.326,-0.705474763,-0.868251033,-0.496125129,-0.704405594,0.5,0.5,0.1,0.1
29.328,-0.705323911,-0.869241546,-0.494387636,-0.704248015,0.5,0.5,0.1,0.1
29.33,-0.705170238,-0.870228582,-0.492648165,-0.704087619,0.5,0.5,0.1,0.1
29.332,-0.705013744,-0.871212138,-0.490906724,-0.703924407,0.5,0.5,0.1,0.1
29.334,-0.704854429,-0.872192208,-0.489163319,-0.703758379,0.5,0.5,0.1,0.1
29.336,-0.704692296,-0.87316879,-0.487417957,-0.703589536,0.5,0.5,0.1,0.1
29.338,-0.704527343,-0.874141879,-0.485670646,-0.703417879,0.5,0.5,0.1,0.1
29.34,-0.704359573,-0.875111471,-0.483921392,-0.703243408,0.5,0.5,0.1,0.1
29.342,-0.704188985,-0.876077563,-0.482170202,-0.703066124,0.5,0.5,0.1,0.1
29.344,-0.70401558,-0.87704015,-0.480417084,-0.702886027,0.5,0.5,0.1,0.1
29.346,-0.70383936,-0.87799923,-0.478662044,-0.70270312,0.5,0.5,0.1,0.1
29.348,-0.703660324,-0.878954797,-0.476905089,-0.702517401,0.5,0.5,0.1,0.1
29.35,-0.703478473,-0.879906849,-0.475146227,-0.702328872,0.5,0.5,0.1,0.1
29.352,-0.703293808,-0.880855381,-0.473385464,-0.702137534,0.5,0.5,0.1,0.1
29.354,-0.70310633,-0.88180039,-0.471622808,-0.701943388,0.5,0.5,0.1,0.1
29.356,-0.70291604,-0.882741871,-0.469858265,-0.701746434,0.5,0.5,0.1,0.1
29.358,-0.702722938,-0.883679821,-0.468091843,-0.701546672,0.5,0.5,0.1,0.1
29.36,-0.702527025,-0.884614237,-0.466323548,-0.701344105,0.5,0.5,0.1,0.1
29.362,-0.702328302,-0.885545114,-0.464553388,-0.701138732,0.5,0.5,0.1,0.1
29.364,-0.70212677,-0.886472449,-0.46278137,-0.700930555,0.5,0.5,0.1,0.1
29.366,-0.70192243,-0.887396239,-0.461007501,-0.700719574,0.5,0.5,0.1,0.1
29.368,-0.701715281,-0.888316478,-0.459231788,-0.70050579,0.5,0.5,0.1,0.1
29.37,-0.701505326,-0.889233164,-0.457454237,-0.700289204,0.5,0.5,0.1,0.1
29.372,-0.701292565,-0.890146294,-0.455674857,-0.700069816,0.5,0.5,0.1,0.1
29.374,-0.701076998,-0.891055863,-0.453893655,-0.699847629,0.5,0.5,0.1,0.1
29.376,-0.700858627,-0.891961867,-0.452110636,-0.699622642,0.5,0.5,0.1,0.1
29.378,-0.700637453,-0.892864304,-0.450325809,-0.699394857,0.5,0.5,0.1,0.1
29.38,-0.700413476,-0.893763169,-0.448539181,-0.699164274,0.5,0.5,0.1,0.1
29.382,-0.700186698,-0.89465846,-0.446750759,-0.698930894,0.5,0.5,0.1,0.1
29.384,-0.699957119,-0.895550171,-0.44496055,-0.698694719,0.5,0.5,0.1,0.1
29.386,-0.69972474,-0.896438301,-0.443168561,-0.698455749,0.5,0.5,0.1,0.1
29.388,-0.699489562,-0.897322844,-0.441374799,-0.698213985,0.5,0.5,0.1,0.1
29.39,-0.699251586,-0.898203799,-0.439579272,-0.697969429,0.5,0.5,0.1,0.1
29.392,-0.699010813,-0.89908116,-0.437781986,-0.69772208,0.5,0.5,0.1,0.1
29.394,-0.698767244,-0.899954925,-0.43598295,-0.69747194,0.5,0.5,0.1,0.1
29.396,-0.69852088,-0.900825091,-0.434182169,-0.697219011,0.5,0.5,0.1,0.1
29.398,-0.698271722,-0.901691653,-0.432379652,-0.696963293,0.5,0.5,0.1,0.1
29.4,-0.698019771,-0.902554608,-0.430575405,-0.696704787,0.5,0.5,0.1,0.1
29.402,-0.697765028,-0.903413953,-0.428769436,-0.696443494,0.5,0.5,0.1,0.1
29.404,-0.697507494,-0.904269685,-0.426961751,-0.696179415,0.5,0.5,0.1,0.1
29.406,-0.697247169,-0.905121799,-0.425152359,-0.695912552,0.5,0.5,0.1,0.1
29.408,-0.696984056,-0.905970293,-0.423341267,-0.695642905,0.5,0.5,0.1,0.1
29.41,-0.696718155,-0.906815163,-0.421528481,-0.695370475,0.5,0.5,0.1,0.1
29.412,-0.696449467,-0.907656406,-0.419714008,-0.695095264,0.5,0.5,0.1,0.1
29.414,-0.696177993,-0.908494018,-0.417897857,-0.694817272,0.5,0.5,0.1,0.1
29.416,-0.695903734,-0.909327996,-0.416080035,-0.694536502,0.5,0.5,0.1,0.1
29.418,-0.695626692,-0.910158337,-0.414260548,-0.694252953,0.5,0.5,0.1,0.1
29.42,-0.695346868,-0.910985037,-0.412439404,-0.693966627,0.5,0.5,0.1,0.1
29.422,-0.695064261,-0.911808094,-0.41061661,-0.693677525,0.5,0.5,0.1,0.1
29.424,-0.694778875,-0.912627503,-0.408792174,-0.693385648,0.5,0.5,0.1,0.1
29.426,-0.69449071,-0.913443261,-0.406966102,-0.693090998,0.5,0.5,0.1,0.1
29.428,-0.694199766,-0.914255366,-0.405138403,-0.692793576,0.5,0.5,0.1,0.1
29.43,-0.693906046,-0.915063814,-0.403309083,-0.692493382,0.5,0.5,0.1,0.1
29.432,-0.69360955,-0.915868601,-0.40147815,-0.692190419,0.5,0.5,0.1,0.1
29.434,-0.69331028,-0.916669725,-0.399645611,-0.691884687,0.5,0.5,0.1,0.1
29.436,-0.693008236,-0.917467183,-0.397811474,-0.691576187,0.5,0.5,0.1,0.1
29.438,-0.692703421,-0.91826097,-0.395975745,-0.691264921,0.5,0.5,0.1,0.1
29.44,-0.692395834,-0.919051085,-0.394138433,-0.690950889,0.5,0.5,0.1,0.1
29.442,-0.692085478,-0.919837523,-0.392299543,-0.690634094,0.5,0.5,0.1,0.1
29.444,-0.691772354,-0.920620282,-0.390459085,-0.690314537,0.5,0.5,0.1,0.1
29.446,-0.691456463,-0.921399358,-0.388617065,-0.689992218,0.5,0.5,0.1,0.1
29.448,-0.691137806,-0.922174749,-0.38677349,-0.689667139,0.5,0.5,0.1,0.1
29.45,-0.690816384,-0.922946451,-0.384928368,-0.689339302,0.5,0.5,0.1,0.1
29.452,-0.690492199,-0.923714461,-0.383081707,-0.689008707,0.5,0.5,0.1,0.1
29.454,-0.690165252,-0.924478777,-0.381233513,-0.688675356,0.5,0.5,0.1,0.1
29.456,-0.689835544,-0.925239394,-0.379383794,-0.688339251,0.5,0.5,0.1,0.1
29.458,-0.689503077,-0.925996311,-0.377532558,-0.688000392,0.5,0.5,0.1,0.1
29.46,-0.689167852,-0.926749524,-0.375679811,-0.687658781,0.5,0.5,0.1,0.1
29.462,-0.68882987,-0.927499029,-0.373825562,-0.687314419,0.5,0.5,0.1,0.1
29.464,-0.688489133,-0.928244825,-0.371969818,-0.686967309,0.5,0.5,0.1,0.1
29.466,-0.688145642,-0.928986907,-0.370112585,-0.68661745,0.5,0.5,0.1,0.1
29.468,-0.687799399,-0.929725274,-0.368253872,-0.686264845,0.5,0.5,0.1,0.1
29.47,-0.687450404,-0.930459922,-0.366393687,-0.685909495,0.5,0.5,0.1,0.1
29.472,-0.68709866,-0.931190848,-0.364532035,-0.685551401,0.5,0.5,0.1,0.1
29.474,-0.686744167,-0.931918049,-0.362668926,-0.685190565,0.5,0.5,0.1,0.1
29.476,-0.686386927,-0.932641523,-0.360804365,-0.684826988,0.5,0.5,0.1,0.1
29.478,-0.686026941,-0.933361266,-0.358938362,-0.684460672,0.5,0.5,0.1,0.1
29.48,-0.685664212,-0.934077275,-0.357070923,-0.684091618,0.5,0.5,0.1,0.1
29.482,-0.68529874,-0.934789548,-0.355202055,-0.683719828,0.5,0.5,0.1,0.1
29.484,-0.684930526,-0.935498082,-0.353331767,-0.683345303,0.5,0.5,0.1,0.1
29.486,-0.684559573,-0.936202875,-0.351460066,-0.682968044,0.5,0.5,0.1,0.1
29.488,-0.684185882,-0.936903922,-0.349586958,-0.682588054,0.5,0.5,0.1,0.1
29.49,-0.683809454,-0.937601221,-0.347712452,-0.682205333,0.5,0.5,0.1,0.1
29.492,-0.68343029,-0.938294771,-0.345836556,-0.681819883,0.5,0.5,0.1,0.1
29.494,-0.683048393,-0.938984567,-0.343959276,-0.681431706,0.5,0.5,0.1,0.1
29.496,-0.682663764,-0.939670607,-0.34208062,-0.681040804,0.5,0.5,0.1,0.1
29.498,-0.682276404,-0.940352888,-0.340200596,-0.680647177,0.5,0.5,0.1,0.1
29.5,-0.681886315,-0.941031408,-0.338319211,-0.680250828,0.5,0.5,0.1,0.1
29.502,-0.681493499,-0.941706164,-0.336436473,-0.679851757,0.5,0.5,0.1,0.1
29.504,-0.681097956,-0.942377153,-0.334552389,-0.679449968,0.5,0.5,0.1,0.1
29.506,-0.680699689,-0.943044373,-0.332666967,-0.67904546,0.5,0.5,0.1,0.1
29.508,-0.680298699,-0.94370782,-0.330780214,-0.678638236,0.5,0.5,0.1,0.1
29.51,-0.679894988,-0.944367493,-0.328892138,-0.678228298,0.5,0.5,0.1,0.1
29.512,-0.679488558,-0.945023388,-0.327002746,-0.677815647,0.5,0.5,0.1,0.1
29.514,-0.679079409,-0.945675503,-0.325112047,-0.677400284,0.5,0.5,0.1,0.1
29.516,-0.678667545,-0.946323835,-0.323220047,-0.676982212,0.5,0.5,0.1,0.1
29.518,-0.678252965,-0.946968382,-0.321326754,-0.676561432,0.5,0.5,0.1,0.1
29.52,-0.677835673,-0.947609141,-0.319432176,-0.676137946,0.5,0.5,0.1,0.1
29.522,-0.677415669,-0.94824611,-0.31753632,-0.675711755,0.5,0.5,0.1,0.1
29.524,-0.676992956,-0.948879286,-0.315639194,-0.675282862,0.5,0.5,0.1,0.1
29.526,-0.676567534,-0.949508666,-0.313740805,-0.674851267,0.5,0.5,0.1,0.1
29.528,-0.676139407,-0.950134248,-0.311841162,-0.674416973,0.5,0.5,0.1,0.1
29.53,-0.675708574,-0.95075603,-0.309940271,-0.673979981,0.5,0.5,0.1,0.1
29.532,-0.675275039,-0.951374009,-0.30803814,-0.673540293,0.5,0.5,0.1,0.1
29.534,-0.674838803,-0.951988182,-0.306134777,-0.673097911,0.5,0.5,0.1,0.1
29.536,-0.674399867,-0.952598547,-0.30423019,-0.672652837,0.5,0.5,0.1,0.1
29.538,-0.673958234,-0.953205102,-0.302324386,-0.672205072,0.5,0.5,0.1,0.1
29.54,-0.673513905,-0.953807844,-0.300417372,-0.671754618,0.5,0.5,0.1,0.1
29.542,-0.673066882,-0.95440677,-0.298509157,-0.671301478,0.5,0.5,0.1,0.1
29.544,-0.672617167,-0.955001879,-0.296599748,-0.670845652,0.5,0.5,0.1,0.1
29.546,-0.672164761,-0.955593169,-0.294689152,-0.670387142,0.5,0.5,0.1,0.1
29.548,-0.671709667,-0.956180635,-0.292777378,-0.669925951,0.5,0.5,0.1,0.1
29.55,-0.671251886,-0.956764277,-0.290864432,-0.669462081,0.5,0.5,0.1,0.1
29.552,-0.670791419,-0.957344092,-0.288950323,-0.668995532,0.5,0.5,0.1,0.1
29.554,-0.67032827,-0.957920078,-0.287035058,-0.668526308,0.5,0.5,0.1,0.1
29.556,-0.669862439,-0.958492232,-0.285118645,-0.668054409,0.5,0.5,0.1,0.1
29.558,-0.669393929,-0.959060552,-0.283201092,-0.667579839,0.5,0.5,0.1,0.1
